tweet_id,tweet,tweet_clean,created_at,month,label_true,label_encoded
1.54136e+18,for the life of me i can't understand why all you dumbasses keep repeating this same line. like do you not live in reality? do you not see that all the vaxxed ppl are spreading covid???,for the life of me i can't understand why all you dumbasses keep repeating this same line. like do you not live in reality? do you not see that all the vaxxed ppl are spreading covid???,2022-06-27 10:10:52+00:00,22-Jun,against,0
1.47677e+18,israelis walk into a shopping center and don’t show their vaxx passport in rebellion.,israelis walk into a shopping center and don’t show their vaxx passport in rebellion.,2021-12-31 04:09:15+00:00,21-Dec,against,0
1.36142e+18,makes a programme about anti vax propaganda and it’s all vaccine propaganda. 🙄.what did i expect from heavily funded by gates 🙈.desperation journalism 🤮.#daretothink,makes a programme about anti vax propaganda and it’s all vaccine propaganda. 🙄.what did i expect from heavily funded by gates 🙈.desperation journalism 🤮.#daretothink,2021-02-15 21:08:29+00:00,21-Feb,against,0
1.36974e+18,"would you mind if vaccines were provided 24/7, even if it meant you might have to get your vaccine at 3 am?..i wouldn't and i think most ontarians wouldn't mind either...anytime. any place...rt if you support 24/7 vaccinations..trying to prove a point.","would you mind if vaccines were provided 24/7, even if it meant you might have to get your vaccine at 3 am?..i wouldn't and i think most ontarians wouldn't mind either...anytime. any place...rt if you support 24/7 vaccinations..trying to prove a point.",2021-03-10 20:00:24+00:00,21-Mar,in-favor,1
1.54252e+18,"i worked briefly at the fundraising arm of a hospital, rarely on-site, and even i had mandatory vaccinations required...this suit is complete bullshit, and i hope they get thrown out and charged costs.","i worked briefly at the fundraising arm of a hospital, rarely on-site, and even i had mandatory vaccinations required...this suit is complete bullshit, and i hope they get thrown out and charged costs.",2022-06-30 14:35:48+00:00,22-Jun,against,0
1.33764e+18,letters to the editor: vaccine priorities; new arrivals learning english,letters to the editor: vaccine priorities; new arrivals learning english,2020-12-12 06:21:55+00:00,20-Dec,neutral-or-unclear,2
1.44255e+18,the vaccine mandate may be a powerful force in reforming the nypd. get those suspensions and pink slips going. hire back better. assert mayoral (aka civil) control.,the vaccine mandate may be a powerful force in reforming the nypd. get those suspensions and pink slips going. hire back better. assert mayoral (aka civil) control.,2021-09-27 17:43:45+00:00,21-Sep,in-favor,1
1.53991e+18,"sajid javid has announced “a state-of-the-art mrna manufacturing &amp; global r&amp;d centre will be built in 🇬🇧”..all 💉 in the future will be mrna, i will have neutral-or-unclear of them - neutral-or-unclear! - but ffs will anyone question why we’ve embraced a technology that isn’t ready yet?","sajid javid has announced “a state-of-the-art mrna manufacturing &amp; global r&amp;d centre will be built in 🇬🇧”..all 💉 in the future will be mrna, i will have neutral-or-unclear of them - neutral-or-unclear! - but ffs will anyone question why we’ve embraced a technology that isn’t ready yet?",2022-06-23 10:12:27+00:00,22-Jun,against,0
1.39737e+18,"with my father and stepmother’s vaccination in sweden tomorrow, all of my close family members will be vaccinated. we are so lucky. i am so grateful. the accident of birth and political institutions saved people i love dearly. everyone deserves the luck and outcomes my family had","with my father and stepmother’s vaccination in sweden tomorrow, all of my close family members will be vaccinated. we are so lucky. i am so grateful. the accident of birth and political institutions saved people i love dearly. everyone deserves the luck and outcomes my family had",2021-05-26 01:44:52+00:00,21-May,in-favor,1
1.48758e+18,"not perfectly fine for kids 5-12. they don’t have enough vaccine protection. and that’s bcoz of vaxx hesitancy caused by @fordnation..besides, interventions such as n95s, good ventilation &amp; proper filtration provide benefits beyond covid-risk mitigation &amp; they should continue","not perfectly fine for kids 5-12. they don’t have enough vaccine protection. and that’s bcoz of vaxx hesitancy caused by @fordnation..besides, interventions such as n95s, good ventilation &amp; proper filtration provide benefits beyond covid-risk mitigation &amp; they should continue",2022-01-29 23:59:40+00:00,22-Jan,against,0
1.48358e+18,"-trump gave you 2 stimlus checks.-trump made the vaccine.-you can visit your dad whenever hell you want, its free country.-college kid eligibility has been around forever.-free lunch under trump","-trump gave you 2 stimlus checks.-trump made the vaccine.-you can visit your dad whenever hell you want, its free country.-college kid eligibility has been around forever.-free lunch under trump",2022-01-18 23:19:34+00:00,22-Jan,neutral-or-unclear,2
1.39282e+18,"caught on a back foot over vaccine shortage, bjp finally admits around 84% of doses sent under ‘vaccine maitri’ were part of commercial and licencing liabilities of the indian manufacturers..pray, why was pm modi on giant hoardings congratulating himself for saving the world?","caught on a back foot over vaccine shortage, bjp finally admits around 84% of doses sent under ‘vaccine maitri’ were part of commercial and licencing liabilities of the indian manufacturers..pray, why was pm modi on giant hoardings congratulating himself for saving the world?",2021-05-13 12:28:14+00:00,21-May,neutral-or-unclear,2
1.40988e+18,vaccines work. spread the word. 💉.,vaccines work. spread the word. 💉.,2021-06-29 14:10:39+00:00,21-Jun,in-favor,1
1.42549e+18,"95% of young people 12-17 years old in san francisco have been vaccinated. ..of the estimated 33,938 12-17 year olds in san francisco, 32,315 have been vaccinated, according to dph...that's among the highest rate of any age group. ..this despite being eligible for less time.","95% of young people 12-17 years old in san francisco have been vaccinated. ..of the estimated 33,938 12-17 year olds in san francisco, 32,315 have been vaccinated, according to dph...that's among the highest rate of any age group. ..this despite being eligible for less time.",2021-08-11 16:12:50+00:00,21-Aug,in-favor,1
1.44866e+18,vaccines have literally been required for you to attend public school you’re entire life and to travel overseas dude why are people acting as if this ruling is some new shit? 😭,vaccines have literally been required for you to attend public school you’re entire life and to travel overseas dude why are people acting as if this ruling is some new shit? 😭,2021-10-14 14:40:51+00:00,21-Oct,in-favor,1
1.47011e+18,my friend’s mom is double-vaxxed. was taken to a quarantine hotel in toronto two days ago even though she lives alone in her home and was planning to quarantine there. she barely speaks english and is already severely traumatized from the experience. why aren’t we fighting this?,my friend’s mom is double-vaxxed. was taken to a quarantine hotel in toronto two days ago even though she lives alone in her home and was planning to quarantine there. she barely speaks english and is already severely traumatized from the experience. why aren’t we fighting this?,2021-12-12 19:05:17+00:00,21-Dec,in-favor,1
1.37519e+18,california and florida prepare to give vaccine access to all adults,california and florida prepare to give vaccine access to all adults,2021-03-25 20:53:12+00:00,21-Mar,in-favor,1
1.41935e+18,"📌kinzinger &amp; cheney have lost credibility in the republican party because they aren't afraid of a 375-pound, vaccinated, orange, ferret-haired, nuclear-powered liar who grabs pussies &amp; coddles racists and anti-democratic dictators, while cheating at literally everything he does.","📌kinzinger &amp; cheney have lost credibility in the republican party because they aren't afraid of a 375-pound, vaccinated, orange, ferret-haired, nuclear-powered liar who grabs pussies &amp; coddles racists and anti-democratic dictators, while cheating at literally everything he does.",2021-07-25 17:42:48+00:00,21-Jul,neutral-or-unclear,2
